promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition
447,Acquisition_Percentage_Discount_447,Percentage_Discount,28.4,26.01,2025-07-03 04:17:52.914350,2025-08-28 04:17:52.914350,56,Medium_Value,Email,Acquisition,Electronics,0.187,14973.04,32.77
448,Acquisition_Fixed_Amount_448,Fixed_Amount,34.04,58.86,2025-04-26 05:02:00.482370,2025-06-09 05:02:00.482370,44,Medium_Value,In_App,Acquisition,Home,0.141,20696.19,6.17
449,Reactivation_Fixed_Amount_449,Fixed_Amount,69.46,0.0,2025-07-23 23:30:06.776421,2025-08-09 23:30:06.776421,17,All_Customers,Website_Banner,Reactivation,Clothing,0.082,41754.53,41.89
450,Acquisition_BOGO_450,BOGO,0.0,39.34,2025-02-23 03:28:27.752959,2025-03-17 03:28:27.752959,22,Lapsed,Email,Acquisition,Home,0.224,8909.65,6.36
451,Reactivation_Fixed_Amount_451,Fixed_Amount,63.03,0.0,2025-07-09 09:58:56.250816,2025-08-17 09:58:56.250816,39,Low_Value,Social,Reactivation,,0.095,18335.73,46.45
452,Retention_BOGO_452,BOGO,0.0,44.76,2024-08-29 19:57:31.742948,2024-09-02 19:57:31.742948,4,High_Value,SMS,Retention,,0.147,10637.87,29.34
453,Upsell_Free_Shipping_453,Free_Shipping,0.0,68.57,2025-01-31 21:08:10.063047,2025-02-21 21:08:10.063047,21,All_Customers,In_App,Upsell,,0.085,15730.84,12.6
454,Retention_Free_Shipping_454,Free_Shipping,0.0,0.0,2024-10-08 16:48:15.753556,2024-10-25 16:48:15.753556,17,New_Customer,Email,Retention,,0.05,21679.21,19.8
455,Cross_Sell_BOGO_455,BOGO,0.0,,2025-07-08 15:13:16.110134,2025-07-27 15:13:16.110134,19,Medium_Value,Social,Cross_Sell,,0.244,28664.26,22.34
456,Cross_Sell_Free_Shipping_456,Free_Shipping,0.0,90.34,2024-11-07 13:51:12.364032,2024-11-17 13:51:12.364032,10,High_Value,SMS,Cross_Sell,Books,0.151,48644.98,42.79
457,Upsell_Fixed_Amount_457,Fixed_Amount,88.22,30.77,2024-10-17 15:46:13.441494,2024-10-23 15:46:13.441494,6,Lapsed,Email,Upsell,Home,0.134,17377.43,45.46
458,Acquisition_Fixed_Amount_458,Fixed_Amount,30.86,0.0,2025-07-21 12:51:54.781032,2025-09-13 12:51:54.781032,54,Lapsed,SMS,Acquisition,Beauty,0.144,10347.6,22.89
459,Retention_Percentage_Discount_459,Percentage_Discount,34.8,0.0,2024-09-01 00:33:45.697244,2024-09-14 00:33:45.697244,13,Low_Value,Push,Retention,,0.096,13013.71,36.95
460,Reactivation_Free_Shipping_460,Free_Shipping,0.0,98.66,2024-09-20 16:06:30.063680,2024-11-03 16:06:30.063680,44,New_Customer,Push,Reactivation,Beauty,0.225,49511.87,12.29
461,Reactivation_Percentage_Discount_461,Percentage_Discount,34.0,34.0,2025-01-08 14:34:12.015009,2025-03-05 14:34:12.015009,56,Lapsed,In_App,Reactivation,Electronics,0.236,43109.26,38.58
462,Reactivation_BOGO_462,BOGO,0.0,0.0,2024-11-13 20:50:37.622054,2024-11-27 20:50:37.622054,14,High_Value,Website_Banner,Reactivation,Home,0.124,9680.89,18.19
463,Retention_Percentage_Discount_463,Percentage_Discount,11.9,15.38,2025-05-25 20:16:39.575297,2025-06-01 20:16:39.575297,7,New_Customer,SMS,Retention,,0.126,18082.92,33.3
464,Retention_Free_Shipping_464,Free_Shipping,0.0,21.77,2024-07-18 23:54:43.167727,2024-08-06 23:54:43.167727,19,High_Value,In_App,Retention,Books,0.061,10877.88,23.38
465,Retention_BOGO_465,BOGO,0.0,5.04,2025-03-16 09:03:42.692761,2025-03-24 09:03:42.692761,8,All_Customers,SMS,Retention,Books,0.054,33972.65,16.87
466,Upsell_Free_Shipping_466,Free_Shipping,0.0,0.0,2025-04-20 14:54:48.924016,2025-05-01 14:54:48.924016,11,Low_Value,SMS,Upsell,,0.2,28451.92,42.48
467,Cross_Sell_Free_Shipping_467,Free_Shipping,0.0,2.42,2024-12-01 13:36:44.896155,2024-12-06 13:36:44.896155,5,New_Customer,Push,Cross_Sell,,0.136,48885.39,34.12
468,Acquisition_Fixed_Amount_468,Fixed_Amount,89.99,0.0,2025-01-18 10:37:44.738143,2025-03-10 10:37:44.738143,51,Low_Value,In_App,Acquisition,,0.246,32344.76,6.34
469,Acquisition_Free_Shipping_469,Free_Shipping,0.0,13.74,2024-10-20 19:18:29.273271,2024-12-02 19:18:29.273271,43,New_Customer,SMS,Acquisition,,0.057,46463.3,28.91
470,Retention_Fixed_Amount_470,Fixed_Amount,13.32,0.0,2025-02-21 00:11:54.228165,2025-03-07 00:11:54.228165,14,All_Customers,Website_Banner,Retention,Sports,0.149,23051.1,47.38
471,Acquisition_Free_Shipping_471,Free_Shipping,0.0,70.14,2025-01-18 19:45:16.205445,2025-03-03 19:45:16.205445,44,Low_Value,Website_Banner,Acquisition,Home,0.054,46424.12,26.33
472,Reactivation_BOGO_472,BOGO,0.0,97.02,2024-12-30 22:56:13.337389,2025-02-12 22:56:13.337389,44,Low_Value,In_App,Reactivation,,0.112,47905.73,22.5
473,Acquisition_Percentage_Discount_473,Percentage_Discount,7.6,,2024-07-27 17:50:04.676062,2024-08-18 17:50:04.676062,22,New_Customer,Push,Acquisition,,0.232,10040.34,29.47
474,Retention_BOGO_474,BOGO,0.0,27.56,2025-06-04 12:22:16.598847,2025-06-23 12:22:16.598847,19,New_Customer,Email,Retention,,0.211,16424.14,40.9
475,Upsell_Free_Shipping_475,Free_Shipping,0.0,40.41,2024-08-24 19:59:05.475469,2024-09-05 19:59:05.475469,12,High_Value,Push,Upsell,,0.128,19331.01,8.82
476,Upsell_Percentage_Discount_476,Percentage_Discount,24.6,66.59,2024-11-29 09:30:45.934776,2024-12-15 09:30:45.934776,16,Medium_Value,Push,Upsell,,0.178,10541.49,39.76
477,Upsell_Free_Shipping_477,Free_Shipping,0.0,1.95,2024-11-11 14:01:32.837419,2024-11-15 14:01:32.837419,4,High_Value,Website_Banner,Upsell,,0.23,8043.58,43.86
478,Upsell_Fixed_Amount_478,Fixed_Amount,57.76,0.0,2024-10-29 09:48:04.322118,2024-11-12 09:48:04.322118,14,High_Value,SMS,Upsell,Beauty,0.196,12625.02,37.18
479,Cross_Sell_BOGO_479,BOGO,0.0,1.06,2024-12-07 19:43:31.936161,2024-12-16 19:43:31.936161,9,High_Value,Website_Banner,Cross_Sell,,0.114,49661.52,44.29
480,Acquisition_Percentage_Discount_480,Percentage_Discount,20.1,0.0,2025-01-30 18:32:29.537422,2025-03-29 18:32:29.537422,58,Medium_Value,Push,Acquisition,Beauty,0.126,24929.79,23.01
481,Retention_Percentage_Discount_481,Percentage_Discount,15.9,,2025-02-06 14:57:58.030828,2025-02-21 14:57:58.030828,15,Low_Value,Social,Retention,Electronics,0.129,11422.19,26.29
482,Retention_BOGO_482,BOGO,0.0,87.77,2025-08-08 00:38:30.250902,2025-08-17 00:38:30.250902,9,Medium_Value,Push,Retention,,0.223,30817.89,38.62
483,Upsell_Free_Shipping_483,Free_Shipping,0.0,98.27,2025-06-09 16:30:00.307831,2025-06-29 16:30:00.307831,20,All_Customers,In_App,Upsell,Electronics,0.128,30027.48,23.02
484,Cross_Sell_Percentage_Discount_484,Percentage_Discount,22.2,92.68,2025-09-04 10:49:02.779500,2025-09-08 10:49:02.779500,4,Lapsed,SMS,Cross_Sell,,0.172,45416.17,36.61
485,Reactivation_Free_Shipping_485,Free_Shipping,0.0,,2024-08-06 06:55:08.558422,2024-08-25 06:55:08.558422,19,Lapsed,Email,Reactivation,,0.057,10479.62,27.95
486,Cross_Sell_Fixed_Amount_486,Fixed_Amount,65.71,75.51,2024-11-16 16:01:11.407374,2024-11-30 16:01:11.407374,14,High_Value,Push,Cross_Sell,Clothing,0.109,22555.97,25.91
487,Retention_Fixed_Amount_487,Fixed_Amount,59.67,0.0,2025-07-13 10:06:54.054231,2025-08-02 10:06:54.054231,20,Medium_Value,Email,Retention,,0.198,10212.3,43.84
488,Upsell_BOGO_488,BOGO,0.0,0.0,2024-08-31 05:01:20.853507,2024-09-08 05:01:20.853507,8,Low_Value,Push,Upsell,,0.11,36214.82,39.42
489,Retention_Free_Shipping_489,Free_Shipping,0.0,0.0,2024-12-21 09:28:19.019076,2025-01-01 09:28:19.019076,11,Medium_Value,Push,Retention,Sports,0.151,17330.81,13.95
490,Retention_Fixed_Amount_490,Fixed_Amount,63.42,3.23,2025-08-31 08:19:17.852214,2025-09-09 08:19:17.852214,9,New_Customer,Push,Retention,,0.134,30156.37,39.67
491,Cross_Sell_BOGO_491,BOGO,0.0,14.3,2025-01-20 21:54:32.700772,2025-02-07 21:54:32.700772,18,Low_Value,Push,Cross_Sell,Clothing,0.134,35655.77,25.38
492,Cross_Sell_Percentage_Discount_492,Percentage_Discount,17.7,0.0,2025-02-01 04:07:32.481156,2025-02-14 04:07:32.481156,13,New_Customer,Website_Banner,Cross_Sell,,0.064,27729.0,7.83
493,Acquisition_BOGO_493,BOGO,0.0,0.0,2025-04-22 13:16:15.980366,2025-05-20 13:16:15.980366,28,All_Customers,Push,Acquisition,,0.243,37072.45,32.6
494,Cross_Sell_BOGO_494,BOGO,0.0,0.0,2024-11-17 02:49:40.001873,2024-11-25 02:49:40.001873,8,High_Value,Email,Cross_Sell,Home,0.188,10948.33,7.06
495,Cross_Sell_Fixed_Amount_495,Fixed_Amount,93.56,24.25,2025-07-19 07:49:34.950757,2025-08-04 07:49:34.950757,16,Low_Value,In_App,Cross_Sell,Electronics,0.091,43009.87,12.21
496,Upsell_Free_Shipping_496,Free_Shipping,0.0,16.8,2025-07-03 08:51:28.645957,2025-07-06 08:51:28.645957,3,High_Value,Push,Upsell,Books,0.126,43402.77,22.01
497,Acquisition_BOGO_497,BOGO,0.0,0.0,2025-06-04 00:57:45.194095,2025-07-17 00:57:45.194095,43,All_Customers,Push,Acquisition,Electronics,0.201,21299.56,9.02
498,Cross_Sell_BOGO_498,BOGO,0.0,31.59,2025-06-27 13:57:36.571859,2025-07-18 13:57:36.571859,21,All_Customers,Push,Cross_Sell,,0.21,4734.13,12.5
499,Retention_Free_Shipping_499,Free_Shipping,0.0,86.02,2025-05-20 06:06:38.403399,2025-05-31 06:06:38.403399,11,High_Value,Email,Retention,Home,0.133,13492.48,35.05
500,Retention_Fixed_Amount_500,Fixed_Amount,76.48,19.78,2024-07-17 05:09:03.026782,2024-07-27 05:09:03.026782,10,New_Customer,SMS,Retention,,0.247,22788.32,25.56
501,Acquisition_BOGO_501,BOGO,0.0,0.0,2025-04-10 02:58:53.832835,2025-05-13 02:58:53.832835,33,Medium_Value,Push,Acquisition,,0.168,15291.41,29.89
502,Upsell_Percentage_Discount_502,Percentage_Discount,23.7,0.0,2025-05-09 16:14:05.412055,2025-05-15 16:14:05.412055,6,All_Customers,SMS,Upsell,,0.217,8678.85,32.42
503,Reactivation_Fixed_Amount_503,Fixed_Amount,70.21,48.78,2025-02-21 09:02:21.054299,2025-04-05 09:02:21.054299,43,Lapsed,Push,Reactivation,,0.17,36584.84,49.81
504,Acquisition_BOGO_504,BOGO,0.0,0.0,2024-08-02 04:11:19.056960,2024-08-21 04:11:19.056960,19,Medium_Value,In_App,Acquisition,,0.15,17667.03,15.65
505,Upsell_BOGO_505,BOGO,0.0,56.83,2025-07-17 02:25:01.819467,2025-07-29 02:25:01.819467,12,Lapsed,Push,Upsell,Home,0.056,31664.44,20.85
506,Acquisition_Percentage_Discount_506,Percentage_Discount,6.5,84.78,2025-06-09 07:46:26.895202,2025-08-07 07:46:26.895202,59,High_Value,Email,Acquisition,Beauty,0.213,49675.68,33.18
507,Cross_Sell_Percentage_Discount_507,Percentage_Discount,44.0,90.3,2025-08-03 23:13:59.702564,2025-08-19 23:13:59.702564,16,Lapsed,In_App,Cross_Sell,Home,0.219,13926.42,15.43
508,Retention_Percentage_Discount_508,Percentage_Discount,19.8,8.48,2024-09-25 21:32:29.527783,2024-10-07 21:32:29.527783,12,Medium_Value,Website_Banner,Retention,,0.14,39886.55,43.57
509,Upsell_Percentage_Discount_509,Percentage_Discount,41.0,23.35,2025-09-18 07:43:04.402945,2025-09-29 07:43:04.402945,11,Low_Value,SMS,Upsell,,0.218,19913.09,15.82
510,Acquisition_Free_Shipping_510,Free_Shipping,0.0,35.28,2024-12-16 09:22:30.762769,2025-02-11 09:22:30.762769,57,All_Customers,Push,Acquisition,Sports,0.25,29163.83,31.03
511,Acquisition_Free_Shipping_511,Free_Shipping,0.0,17.76,2025-01-26 21:18:42.400618,2025-02-17 21:18:42.400618,22,High_Value,In_App,Acquisition,,0.168,48343.69,23.79
512,Upsell_Percentage_Discount_512,Percentage_Discount,43.0,83.33,2025-07-10 22:53:07.875118,2025-07-28 22:53:07.875118,18,High_Value,Social,Upsell,Sports,0.082,31287.34,26.27
513,Cross_Sell_Percentage_Discount_513,Percentage_Discount,45.3,40.64,2025-08-12 22:36:29.481954,2025-08-17 22:36:29.481954,5,Low_Value,Email,Cross_Sell,Beauty,0.238,45561.28,30.41
514,Acquisition_BOGO_514,BOGO,0.0,27.21,2024-12-12 17:31:30.246333,2025-01-11 17:31:30.246333,30,High_Value,SMS,Acquisition,,0.205,7690.28,39.09
515,Cross_Sell_Fixed_Amount_515,Fixed_Amount,28.87,77.47,2025-03-21 15:24:47.580508,2025-03-30 15:24:47.580508,9,High_Value,Push,Cross_Sell,,0.236,10141.17,22.16
516,Acquisition_Free_Shipping_516,Free_Shipping,0.0,48.73,2025-02-18 02:33:58.946041,2025-04-04 02:33:58.946041,45,Low_Value,Social,Acquisition,,0.109,32090.32,26.37
517,Retention_Fixed_Amount_517,Fixed_Amount,36.07,22.18,2025-04-03 12:22:12.175461,2025-04-12 12:22:12.175461,9,All_Customers,Push,Retention,,0.148,15330.01,16.0
518,Retention_Fixed_Amount_518,Fixed_Amount,65.16,6.14,2024-12-08 18:32:33.984026,2024-12-25 18:32:33.984026,17,Medium_Value,Email,Retention,,0.079,24356.56,27.52
519,Upsell_Free_Shipping_519,Free_Shipping,0.0,0.0,2025-09-14 08:52:53.096094,2025-09-24 08:52:53.096094,10,New_Customer,SMS,Upsell,Electronics,0.06,13821.75,23.18
520,Reactivation_BOGO_520,BOGO,0.0,0.0,2024-12-20 12:30:49.690495,2025-02-15 12:30:49.690495,57,Medium_Value,Social,Reactivation,,0.05,1592.1,43.45
521,Upsell_Free_Shipping_521,Free_Shipping,0.0,,2024-12-30 12:44:39.211474,2025-01-05 12:44:39.211474,6,New_Customer,Push,Upsell,Electronics,0.248,17696.09,5.67
522,Acquisition_Fixed_Amount_522,Fixed_Amount,81.33,94.83,2024-11-25 20:33:15.482288,2025-01-22 20:33:15.482288,58,Lapsed,Website_Banner,Acquisition,Beauty,0.106,28629.85,45.48
523,Reactivation_Fixed_Amount_523,Fixed_Amount,19.5,0.0,2025-03-03 10:42:44.655009,2025-01-11 10:42:44.655009,51,Medium_Value,Push,Reactivation,,0.116,23034.82,44.1
524,Cross_Sell_BOGO_524,BOGO,0.0,85.87,2025-08-21 17:43:46.865282,2025-09-06 17:43:46.865282,16,Low_Value,Push,Cross_Sell,Electronics,0.082,24455.47,8.83
525,Cross_Sell_Free_Shipping_525,Free_Shipping,0.0,0.0,2025-09-16 00:18:34.978034,2025-09-21 00:18:34.978034,5,Low_Value,Email,Cross_Sell,Clothing,0.065,4098.55,17.9
526,Cross_Sell_Fixed_Amount_526,Fixed_Amount,78.75,0.0,2025-03-09 18:51:26.848171,2025-03-29 18:51:26.848171,20,Medium_Value,In_App,Cross_Sell,Electronics,0.054,13474.89,5.2
527,Reactivation_Fixed_Amount_527,Fixed_Amount,44.77,77.14,2025-04-08 23:27:19.756632,2025-05-24 23:27:19.756632,46,New_Customer,Website_Banner,Reactivation,Books,0.11,47796.43,9.4
528,Retention_Percentage_Discount_528,Percentage_Discount,15.5,99.95,2025-05-31 23:05:44.926900,2025-06-08 23:05:44.926900,8,New_Customer,Social,Retention,,0.204,42732.97,46.05
529,Upsell_Free_Shipping_529,Free_Shipping,0.0,0.0,2024-07-25 04:37:16.929642,2024-08-02 04:37:16.929642,8,Lapsed,Website_Banner,Upsell,,0.132,46257.71,23.65
530,Upsell_BOGO_530,BOGO,0.0,51.98,2025-02-15 12:05:18.438789,2025-02-22 12:05:18.438789,7,Lapsed,Email,Upsell,,0.212,30030.4,31.04
531,Cross_Sell_Free_Shipping_531,Free_Shipping,0.0,0.0,2025-08-26 06:59:18.286459,2025-09-01 06:59:18.286459,6,New_Customer,Email,Cross_Sell,Beauty,0.118,20244.31,41.33
532,Cross_Sell_Percentage_Discount_532,Percentage_Discount,24.1,75.9,2025-03-18 13:00:57.112162,2025-04-07 13:00:57.112162,20,Medium_Value,Push,Cross_Sell,Beauty,0.11,28883.95,40.78
533,Retention_Free_Shipping_533,Free_Shipping,0.0,48.86,2025-07-08 08:24:13.462513,2025-07-25 08:24:13.462513,17,Lapsed,SMS,Retention,,0.123,2420.58,23.58
534,Retention_BOGO_534,BOGO,0.0,0.0,2025-02-11 19:11:20.051371,2025-02-22 19:11:20.051371,11,Medium_Value,In_App,Retention,,0.207,15419.85,16.69
535,Acquisition_BOGO_535,BOGO,0.0,0.0,2025-02-23 17:53:40.240242,2025-04-01 17:53:40.240242,37,All_Customers,Website_Banner,Acquisition,Books,0.239,27205.45,24.62
536,Retention_Fixed_Amount_536,Fixed_Amount,75.35,59.95,2024-09-14 03:04:41.218748,2024-10-02 03:04:41.218748,18,High_Value,SMS,Retention,,0.069,25437.01,45.76
537,Upsell_Free_Shipping_537,Free_Shipping,0.0,,2024-11-07 12:33:07.289838,2024-11-20 12:33:07.289838,13,High_Value,In_App,Upsell,,0.193,41020.29,14.95
538,Acquisition_Fixed_Amount_538,Fixed_Amount,65.42,44.48,2025-06-21 20:37:47.522142,2025-08-01 20:37:47.522142,41,All_Customers,Website_Banner,Acquisition,Sports,0.185,24220.73,10.26
539,Upsell_Percentage_Discount_539,Percentage_Discount,33.8,89.33,2025-03-12 02:31:05.744249,2025-03-27 02:31:05.744249,15,All_Customers,Social,Upsell,Home,0.142,23654.61,48.53
540,Upsell_Free_Shipping_540,Free_Shipping,0.0,81.58,2024-12-28 20:00:44.751447,2025-01-16 20:00:44.751447,19,Low_Value,SMS,Upsell,,0.201,30035.31,23.07
541,Cross_Sell_BOGO_541,BOGO,0.0,5.98,2024-07-09 17:25:36.326558,2024-07-30 17:25:36.326558,21,Medium_Value,SMS,Cross_Sell,,0.242,23092.29,15.54
542,Cross_Sell_Free_Shipping_542,Free_Shipping,0.0,18.28,2024-07-20 01:03:52.807285,2024-08-03 01:03:52.807285,14,Medium_Value,Email,Cross_Sell,Sports,0.111,39470.59,46.44
543,Acquisition_Percentage_Discount_543,Percentage_Discount,29.0,73.8,2024-09-01 03:01:21.889664,2024-09-20 03:01:21.889664,19,Lapsed,Social,Acquisition,,0.085,16385.29,36.35
544,Reactivation_Percentage_Discount_544,Percentage_Discount,8.3,57.64,2024-09-02 17:42:35.887501,2024-10-19 17:42:35.887501,47,High_Value,Website_Banner,Reactivation,,0.123,41392.86,25.44
545,Cross_Sell_Free_Shipping_545,Free_Shipping,0.0,0.0,2024-11-17 04:45:16.843251,2024-10-31 04:45:16.843251,17,High_Value,Website_Banner,Cross_Sell,,0.145,48035.39,36.05
546,Retention_BOGO_546,BOGO,0.0,20.42,2024-11-13 02:37:56.320092,2024-11-26 02:37:56.320092,13,New_Customer,Website_Banner,Retention,Electronics,0.146,7892.27,34.94
547,Upsell_BOGO_547,BOGO,0.0,10.54,2025-02-01 10:51:13.495743,2025-02-10 10:51:13.495743,9,Lapsed,Push,Upsell,,0.101,38989.48,15.16
548,Cross_Sell_Free_Shipping_548,Free_Shipping,0.0,53.41,2024-09-23 00:49:14.280386,2024-10-07 00:49:14.280386,14,Low_Value,Email,Cross_Sell,,0.216,47906.84,37.47
549,Reactivation_BOGO_549,BOGO,0.0,0.0,2024-12-13 15:00:40.317854,2025-01-01 15:00:40.317854,19,Lapsed,Website_Banner,Reactivation,,0.199,31662.92,48.62
550,Retention_Fixed_Amount_550,Fixed_Amount,35.96,19.84,2025-02-17 13:01:51.425606,2025-02-21 13:01:51.425606,4,High_Value,SMS,Retention,,0.101,8468.85,45.94
551,Acquisition_Percentage_Discount_551,Percentage_Discount,32.5,0.0,2024-12-04 08:07:21.769348,2024-12-31 08:07:21.769348,27,Lapsed,Push,Acquisition,,0.065,20619.45,41.3
552,Retention_Fixed_Amount_552,Fixed_Amount,93.9,62.21,2025-06-25 04:29:07.836924,2025-07-12 04:29:07.836924,17,New_Customer,Email,Retention,Electronics,0.15,27786.56,32.02
553,Retention_BOGO_553,BOGO,0.0,45.45,2025-05-06 12:51:50.955838,2025-05-19 12:51:50.955838,13,Medium_Value,In_App,Retention,,0.077,28875.54,18.6
554,Reactivation_BOGO_554,BOGO,0.0,0.0,2024-08-26 14:27:57.008475,2024-10-16 14:27:57.008475,51,Medium_Value,SMS,Reactivation,Beauty,0.055,21141.26,6.48
555,Cross_Sell_Free_Shipping_555,Free_Shipping,0.0,80.02,2024-08-31 08:18:18.106892,2024-09-21 08:18:18.106892,21,Low_Value,In_App,Cross_Sell,,0.131,11417.41,23.07
556,Acquisition_Free_Shipping_556,Free_Shipping,0.0,6.38,2025-04-18 00:07:52.574290,2025-05-26 00:07:52.574290,38,Medium_Value,In_App,Acquisition,Sports,0.052,7381.8,20.77
557,Retention_Free_Shipping_557,Free_Shipping,0.0,73.19,2024-10-23 17:08:52.277257,2024-11-12 17:08:52.277257,20,All_Customers,Email,Retention,,0.22,13080.9,7.5
558,Cross_Sell_Free_Shipping_558,Free_Shipping,0.0,67.55,2024-11-30 15:52:41.974684,2024-12-08 15:52:41.974684,8,All_Customers,Website_Banner,Cross_Sell,Clothing,0.167,10953.19,10.24
559,Acquisition_Percentage_Discount_559,Percentage_Discount,26.6,72.18,2025-07-25 22:29:24.779274,2025-09-16 22:29:24.779274,53,Medium_Value,Social,Acquisition,Books,0.123,24686.49,39.21
560,Reactivation_BOGO_560,BOGO,0.0,2.87,2024-10-10 16:41:26.058765,2024-11-09 16:41:26.058765,30,All_Customers,Social,Reactivation,,0.218,14842.4,10.68
561,Retention_BOGO_561,BOGO,0.0,66.78,2025-07-06 07:22:31.280246,2025-07-24 07:22:31.280246,18,High_Value,Social,Retention,Home,0.134,35956.01,16.36
562,Reactivation_BOGO_562,BOGO,0.0,38.58,2025-07-09 09:51:36.417634,2025-08-05 09:51:36.417634,27,Lapsed,Website_Banner,Reactivation,Beauty,0.075,18517.52,38.86
563,Upsell_Fixed_Amount_563,Fixed_Amount,73.77,49.68,2025-07-24 08:21:48.906410,2025-08-05 08:21:48.906410,12,New_Customer,SMS,Upsell,Home,0.129,4540.77,15.83
564,Reactivation_Fixed_Amount_564,Fixed_Amount,36.05,0.0,2025-02-18 04:54:29.099823,2025-03-23 04:54:29.099823,33,High_Value,Website_Banner,Reactivation,,0.171,46440.9,34.71
565,Cross_Sell_BOGO_565,BOGO,0.0,60.27,2024-12-11 01:03:17.716176,2024-12-18 01:03:17.716176,7,All_Customers,Social,Cross_Sell,Beauty,0.186,25511.37,42.12
566,Upsell_BOGO_566,BOGO,0.0,73.77,2025-05-12 02:15:34.229759,2025-05-22 02:15:34.229759,10,Medium_Value,In_App,Upsell,,0.189,7309.54,21.09
567,Reactivation_Free_Shipping_567,Free_Shipping,0.0,26.37,2025-04-16 17:25:28.920764,2025-06-08 17:25:28.920764,53,New_Customer,In_App,Reactivation,,0.145,18338.64,19.74
568,Reactivation_Free_Shipping_568,Free_Shipping,0.0,19.6,2024-11-06 23:33:10.738762,2025-01-01 23:33:10.738762,56,Low_Value,SMS,Reactivation,Sports,0.083,20737.16,45.83
569,Upsell_Fixed_Amount_569,Fixed_Amount,46.03,86.36,2025-04-08 00:55:49.288416,2025-04-24 00:55:49.288416,16,Medium_Value,Email,Upsell,,0.204,5765.81,40.6
570,Cross_Sell_BOGO_570,BOGO,0.0,45.81,2025-01-25 07:43:23.327123,2025-01-29 07:43:23.327123,4,Lapsed,Website_Banner,Cross_Sell,Electronics,0.236,26082.18,32.23
571,Retention_Fixed_Amount_571,Fixed_Amount,-5.0,53.14,2024-10-05 20:55:39.196977,2024-10-26 20:55:39.196977,21,Medium_Value,Email,Retention,Sports,0.231,46835.14,21.06
572,Reactivation_Percentage_Discount_572,Percentage_Discount,37.8,7.34,2025-03-25 10:12:38.200816,2025-05-09 10:12:38.200816,45,Lapsed,Email,Reactivation,Clothing,0.219,47277.26,43.4
573,Retention_Fixed_Amount_573,Fixed_Amount,8.97,53.86,2024-07-13 07:24:07.219577,2024-07-17 07:24:07.219577,4,New_Customer,Website_Banner,Retention,Home,0.238,36711.36,17.64
574,Retention_Free_Shipping_574,Free_Shipping,0.0,0.0,2025-02-06 09:43:01.136373,2025-02-14 09:43:01.136373,8,Low_Value,Push,Retention,Books,0.076,48203.36,40.63
575,Reactivation_Fixed_Amount_575,Fixed_Amount,41.1,96.31,2024-12-07 20:36:58.227901,2024-12-23 20:36:58.227901,16,All_Customers,Push,Reactivation,,0.159,22441.84,42.11
576,Retention_Free_Shipping_576,Free_Shipping,0.0,94.5,2025-08-26 22:14:11.072299,2025-09-06 22:14:11.072299,11,Medium_Value,Email,Retention,Clothing,0.232,19405.45,17.69
577,Retention_Percentage_Discount_577,Percentage_Discount,-5.0,0.0,2025-01-20 19:07:20.701925,2025-02-09 19:07:20.701925,20,All_Customers,Push,Retention,Sports,0.155,39079.44,24.1
578,Retention_BOGO_578,BOGO,0.0,89.83,2024-12-30 16:23:15.663621,2025-01-14 16:23:15.663621,15,Lapsed,Email,Retention,,0.248,39341.31,37.75
579,Acquisition_Free_Shipping_579,Free_Shipping,0.0,52.47,2024-12-18 21:04:55.413318,2025-01-11 21:04:55.413318,24,High_Value,Push,Acquisition,,0.126,2953.02,31.29
580,Acquisition_Free_Shipping_580,Free_Shipping,0.0,19.7,2025-06-29 02:29:01.675743,2025-08-26 02:29:01.675743,58,New_Customer,Push,Acquisition,,0.181,29595.37,49.64
